"Aqu" "Dij" "Arne" "Nev" "NIt" "Gai" "MCa" "Rome3"
"Aqu" 0 0.0249415511125443 0.0208602063850371 0.0249415511125443 0.030383344082554 0.0331042405675588 0.0340112060625604 0.179579168010319
"Dij" 0.0249415511125443 0 0.0185927926475331 0.0222206546275395 0.0267554821025475 0.0371855852950661 0.0290228958400516 0.201799822637859
"Arne" 0.0208602063850371 0.0185927926475331 0 0.0208602063850371 0.030383344082554 0.0362786198000645 0.0367321025475653 0.189102305707836
"Nev" 0.0249415511125443 0.0222206546275395 0.0208602063850371 0 0.0226741373750403 0.0435343437600774 0.0367321025475653 0.20270678813286
"NIt" 0.030383344082554 0.0267554821025475 0.030383344082554 0.0226741373750403 0 0.0417204127700741 0.0408134472750726 0.19726499516285
"Gai" 0.0331042405675588 0.0371855852950661 0.0362786198000645 0.0435343437600774 0.0417204127700741 0 0.0299298613350532 0.17413737504031
"MCa" 0.0340112060625604 0.0290228958400516 0.0367321025475653 0.0367321025475653 0.0408134472750726 0.0299298613350532 0 0.182300064495324
"Rome3" 0.179579168010319 0.201799822637859 0.189102305707836 0.20270678813286 0.19726499516285 0.17413737504031 0.182300064495324 0
