"Aqu" "Dij" "Arne" "Nev" "NIt" "Gai" "MCa" "Rome3"
"Aqu" 0 0.491071428571429 0.410714285714286 0.491071428571429 0.598214285714286 0.651785714285714 0.669642857142857 3.53571428571429
"Dij" 0.491071428571429 0 0.366071428571429 0.4375 0.526785714285714 0.732142857142857 0.571428571428571 3.97321428571429
"Arne" 0.410714285714286 0.366071428571429 0 0.410714285714286 0.598214285714286 0.714285714285714 0.723214285714286 3.72321428571429
"Nev" 0.491071428571429 0.4375 0.410714285714286 0 0.446428571428571 0.857142857142857 0.723214285714286 3.99107142857143
"NIt" 0.598214285714286 0.526785714285714 0.598214285714286 0.446428571428571 0 0.821428571428571 0.803571428571429 3.88392857142857
"Gai" 0.651785714285714 0.732142857142857 0.714285714285714 0.857142857142857 0.821428571428571 0 0.589285714285714 3.42857142857143
"MCa" 0.669642857142857 0.571428571428571 0.723214285714286 0.723214285714286 0.803571428571429 0.589285714285714 0 3.58928571428571
"Rome3" 3.53571428571429 3.97321428571429 3.72321428571429 3.99107142857143 3.88392857142857 3.42857142857143 3.58928571428571 0
